site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAC_A01,89,Schizolobium amazonicum,Fabaceae,799742.5209,9726015.786,16.1,18.29,11.76,20140813,False,O,P03,14.85,14.85,feldpausch_regional,0.18,default,-1.0,15.92,14.74,16.1,False,O,18.29,measured,15.920000000000002,18.15051107879428,0.58,79.087,79.087,76.513,76.7943,76.7943,74.2949,
TAC_A01,90,Theobroma glaucum,Malvaceae,799743.2555,9726015.102,10.0,4.82,2.03,20140813,False,O,P03,10.62,10.62,feldpausch_regional,0.18,default,-1.0,9.82,10.48,10.0,False,O,4.82,measured,9.82,4.75692731952732,0.5297,8.494,8.494,7.5215,8.0934,8.0934,7.1667,
TAC_A01,2,Hevea brasiliensis,Euphorbiaceae,799006.2823,9726937.707,32.4,18.96,3.78,20140814,False,O,P05,23.15,23.15,feldpausch_regional,0.18,default,-1.0,32.22,23.08,32.4,False,O,18.96,measured,32.22,18.89855076428775,0.4666,320.7855,320.7855,250.9874,316.3122,316.3122,247.4874,
TAC_A01,3,Hevea brasiliensis,Euphorbiaceae,799003.304,9726934.838,22.0,12.97,1.96,20140814,False,O,P05,18.26,18.26,feldpausch_regional,0.18,default,-1.0,21.82,18.16,22.0,False,O,12.97,measured,21.82,12.901704174024998,0.4666,104.0158,104.0158,81.3835,101.8349,101.8349,79.6772,
TAC_A01,4,Hevea brasiliensis,Euphorbiaceae,799000.3257,9726931.969,23.0,14.73,4.19,20140814,False,O,P05,18.79,18.79,feldpausch_regional,0.18,default,-1.0,22.82,18.69,23.0,False,O,14.73,measured,22.82,14.656521186774624,0.4666,128.4456,128.4456,100.4978,125.8749,125.8749,98.4864,
TAC_A01,5,Hevea brasiliensis,Euphorbiaceae,798994.3691,9726926.231,12.2,6.03,3.7,20140814,False,O,P05,12.25,12.25,feldpausch_regional,0.18,default,-1.0,12.02,12.12,12.2,False,O,6.03,measured,12.02,5.9668262212434415,0.4666,15.5821,15.5821,12.1916,14.9817,14.9817,11.7219,
TAC_A01,6,Theobroma glaucum,Malvaceae,798987.6225,9726924.15,7.6,2.68,2.11,20140814,False,O,P05,8.68,8.68,feldpausch_regional,0.18,default,-1.0,7.42,8.53,7.6,False,O,2.68,measured,7.42,2.6326051311783694,0.5297,2.8033,2.8033,2.4823,2.629,2.629,2.328,
TAC_A01,7,Theobroma glaucum,Malvaceae,798989.5634,9726926.043,10.8,6.11,2.19,20140814,False,O,P05,11.23,11.23,feldpausch_regional,0.18,default,-1.0,10.62,11.09,10.8,False,O,6.11,measured,10.620000000000001,6.036606554628219,0.5297,12.4417,12.4417,11.0171,11.899,11.899,10.5366,
TAC_A01,8,Theobroma glaucum,Malvaceae,798991.6536,9726928.082,9.6,6.07,1.89,20140814,False,O,P05,10.31,10.31,feldpausch_regional,0.18,default,-1.0,9.42,10.17,9.6,False,O,6.07,measured,9.42,5.986898586262531,0.5297,9.823,9.823,8.6983,9.3402,9.3402,8.2708,
TAC_A01,9,Theobroma glaucum,Malvaceae,798998.5213,9726934.782,10.1,3.84,1.43,20140814,False,O,P05,10.7,10.7,feldpausch_regional,0.18,default,-1.0,9.92,10.56,10.1,False,O,3.84,measured,9.92,3.7903027874087964,0.5297,6.9375,6.9375,6.1432,6.6136,6.6136,5.8563,
TAC_A01,10,Theobroma glaucum,Malvaceae,799000.6862,9726936.894,13.6,5.65,1.26,20140814,False,O,P05,13.22,13.22,feldpausch_regional,0.18,default,-1.0,13.42,13.1,13.6,False,O,5.65,measured,13.42,5.597670439175512,0.5297,18.0771,18.0771,16.0073,17.4537,17.4537,15.4553,
TAC_A01,11,Theobroma glaucum,Malvaceae,799002.9256,9726939.079,8.0,4.48,1.29,20140814,False,O,P05,9.02,9.02,feldpausch_regional,0.18,default,-1.0,7.82,8.87,8.0,False,O,4.48,measured,7.82,4.405076393230059,0.5297,5.1161,5.1161,4.5303,4.8139,4.8139,4.2627,
TAC_A01,12,Theobroma glaucum,Malvaceae,799005.0905,9726941.191,9.8,4.16,1.55,20140814,False,O,P05,10.47,10.47,feldpausch_regional,0.18,default,-1.0,9.62,10.33,9.8,False,O,4.16,measured,9.620000000000001,4.1043316763122695,0.5297,7.0724,7.0724,6.2627,6.732,6.732,5.9612,
TAC_A01,13,Theobroma glaucum,Malvaceae,799007.6285,9726943.667,10.0,4.12,1.98,20140814,False,O,P05,10.62,10.62,feldpausch_regional,0.18,default,-1.0,9.82,10.48,10.0,False,O,4.12,measured,9.82,4.06608725237605,0.5297,7.2879,7.2879,6.4534,6.9441,6.9441,6.149,
TAC_A01,15,Hevea brasiliensis,Euphorbiaceae,799004.5776,9726945.371,22.9,13.31,4.79,20140814,False,O,P05,18.73,18.73,feldpausch_regional,0.18,default,-1.0,22.72,18.64,22.9,False,O,13.31,measured,22.72,13.243250543828719,0.4666,115.3606,115.3606,90.2598,113.0411,113.0411,88.4451,
TAC_A01,16,Hevea brasiliensis,Euphorbiaceae,799001.6588,9726942.488,41.8,22.91,12.46,20140814,False,O,P05,26.7,26.7,feldpausch_regional,0.18,default,-1.0,41.62,26.64,41.8,False,O,22.91,measured,41.62,22.857184782348764,0.4666,634.4264,634.4264,496.3847,627.689,627.689,491.1133,
TAC_A01,17,Hevea brasiliensis,Euphorbiaceae,798998.6651,9726939.531,14.6,13.11,6.32,20140814,False,O,P05,13.89,13.89,feldpausch_regional,0.18,default,-1.0,14.42,13.77,14.6,False,O,13.11,measured,14.42,12.998051170012486,0.4666,47.2126,47.2126,36.9398,45.6989,45.6989,35.7555,
TAC_A01,18,Hevea brasiliensis,Euphorbiaceae,798992.5281,9726933.47,34.9,19.63,8.8,20140814,False,O,P05,24.17,24.17,feldpausch_regional,0.18,default,-1.0,34.72,24.1,34.9,False,O,19.63,measured,34.72,19.57228286235363,0.4666,383.6597,383.6597,300.1811,378.7166,378.7166,296.3136,
TAC_A01,19,Hevea brasiliensis,Euphorbiaceae,798989.6841,9726930.66,26.3,14.89,3.15,20140814,False,O,P05,20.43,20.43,feldpausch_regional,0.18,default,-1.0,26.12,20.35,26.3,False,O,14.89,measured,26.12,14.827056530138787,0.4666,168.6396,168.6396,131.9461,165.7074,165.7074,129.652,
TAC_A01,20,Hevea brasiliensis,Euphorbiaceae,798986.6905,9726927.703,34.8,18.72,6.21,20140814,False,O,P05,24.13,24.13,feldpausch_regional,0.18,default,-1.0,34.62,24.06,34.8,False,O,18.72,measured,34.62,18.66474957167396,0.4666,364.2452,364.2452,284.9909,359.538,359.538,281.3079,
TAC_A01,21,Theobroma glaucum,Malvaceae,798983.0641,9726928.596,9.1,3.84,1.9,20140814,False,O,P05,9.92,9.92,feldpausch_regional,0.18,default,-1.0,8.92,9.77,9.1,False,O,3.84,measured,8.92,3.7842337129490033,0.5297,5.66,5.66,5.0119,5.3664,5.3664,4.7519,
TAC_A01,22,Theobroma glaucum,Malvaceae,798987.191,9726932.722,6.6,4.98,2.55,20140814,False,O,P05,7.81,7.81,feldpausch_regional,0.18,default,-1.0,6.42,7.65,6.6,False,O,4.98,measured,6.42,4.877401504442893,0.5297,3.8968,3.8968,3.4506,3.6178,3.6178,3.2035,
TAC_A01,23,Theobroma glaucum,Malvaceae,798989.2919,9726934.823,7.2,3.91,2.17,20140814,False,O,P05,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,O,3.91,measured,7.0200000000000005,3.8366745211383266,0.5297,3.647,3.647,3.2294,3.4076,3.4076,3.0174,
TAC_A01,24,Theobroma glaucum,Malvaceae,798991.3178,9726936.848,8.6,4.53,1.65,20140814,False,O,P05,9.52,9.52,feldpausch_regional,0.18,default,-1.0,8.42,9.37,8.6,False,O,4.53,measured,8.42,4.460000197696401,0.5297,5.956,5.956,5.274,5.6289,5.6289,4.9844,
TAC_A01,25,Theobroma glaucum,Malvaceae,798993.5688,9726939.099,13.2,5.22,1.51,20140814,False,O,P05,12.95,12.95,feldpausch_regional,0.18,default,-1.0,13.02,12.82,13.2,False,O,5.22,measured,13.02,5.169980982074158,0.5297,15.7858,15.7858,13.9784,15.2246,15.2246,13.4814,
TAC_A01,26,Theobroma glaucum,Malvaceae,798996.3451,9726941.875,11.2,6.66,2.19,20140814,False,O,P05,11.53,11.53,feldpausch_regional,0.18,default,-1.0,11.02,11.39,11.2,False,O,6.66,measured,11.02,6.583186642610038,0.5297,14.5293,14.5293,12.8657,13.9185,13.9185,12.3249,
TAC_A01,27,Theobroma glaucum,Malvaceae,798998.371,9726943.9,7.1,4.05,1.81,20140814,False,O,P05,8.25,8.25,feldpausch_regional,0.18,default,-1.0,6.92,8.1,7.1,False,O,4.05,measured,6.92,3.972889951072737,0.5297,3.6728,3.6728,3.2522,3.4283,3.4283,3.0357,
TAC_A01,28,Theobroma glaucum,Malvaceae,799000.5469,9726946.076,9.5,3.67,0.66,20140814,False,O,P05,10.23,10.23,feldpausch_regional,0.18,default,-1.0,9.32,10.09,9.5,False,O,3.67,measured,9.32,3.6191712104919107,0.5297,5.8897,5.8897,5.2153,5.5971,5.5971,4.9562,
TAC_A01,29,Theobroma glaucum,Malvaceae,799001.4473,9726946.976,10.7,4.04,0.97,20140814,False,O,P05,11.15,11.15,feldpausch_regional,0.18,default,-1.0,10.52,11.02,10.7,False,O,4.04,measured,10.52,3.9909652426329467,0.5297,8.1592,8.1592,7.225,7.7999,7.7999,6.9068,
TAC_A01,32,Hevea brasiliensis,Euphorbiaceae,799000.2684,9726950.534,16.1,13.3,3.5,20140814,False,O,P05,14.85,14.85,feldpausch_regional,0.18,default,-1.0,15.92,14.74,16.1,False,O,13.3,measured,15.920000000000002,13.198567378237504,0.4666,57.9514,57.9514,45.342,56.2714,56.2714,44.0276,
TAC_A01,33,Hevea brasiliensis,Euphorbiaceae,798997.2593,9726947.489,20.4,14.73,5.47,20140814,False,O,P05,17.39,17.39,feldpausch_regional,0.18,default,-1.0,20.22,17.29,20.4,False,O,14.73,measured,20.22,14.645042176023054,0.4666,101.6306,101.6306,79.5173,99.3252,99.3252,77.7135,
TAC_A01,34,Hevea brasiliensis,Euphorbiaceae,798994.1751,9726944.368,16.0,15.1,5.79,20140814,False,O,P05,14.79,14.79,feldpausch_regional,0.18,default,-1.0,15.82,14.68,16.0,False,O,15.1,measured,15.82,14.984002892707277,0.4666,64.8014,64.8014,50.7016,62.9107,62.9107,49.2223,
TAC_A01,35,Hevea brasiliensis,Euphorbiaceae,798991.0156,9726941.171,13.1,12.51,5.12,20140814,False,O,P05,12.88,12.88,feldpausch_regional,0.18,default,-1.0,12.92,12.75,13.1,False,O,12.51,measured,12.92,12.389086114564089,0.4666,36.5004,36.5004,28.5584,35.1926,35.1926,27.5352,
TAC_A01,36,Strychnos subcordata,Loganiaceae,798990.9419,9726936.932,9.9,11.33,4.7,20140814,False,O,P05,10.55,10.55,feldpausch_regional,0.18,default,-1.0,9.72,10.41,9.9,False,O,11.33,measured,9.72,11.180079209512025,0.6959,19.1809,19.1809,22.1691,18.267,18.267,21.1128,
TAC_A01,37,Hevea brasiliensis,Euphorbiaceae,798985.2985,9726935.386,10.5,9.8,4.08,20140814,False,O,P05,11.0,11.0,feldpausch_regional,0.18,default,-1.0,10.32,10.87,10.5,False,O,9.8,measured,10.32,9.678527294652365,0.4666,18.6749,18.6749,14.6115,17.8367,17.8367,13.9557,
TAC_A01,38,Hevea brasiliensis,Euphorbiaceae,798982.2142,9726932.265,27.9,18.88,4.95,20140814,False,O,P05,21.18,21.18,feldpausch_regional,0.18,default,-1.0,27.72,21.1,27.9,False,O,18.88,measured,27.72,18.80589422813819,0.4666,238.5932,238.5932,186.6789,234.6951,234.6951,183.6289,
TAC_A01,39,Theobroma glaucum,Malvaceae,798978.5058,9726933.042,9.6,3.89,1.35,20140814,False,O,P05,10.31,10.31,feldpausch_regional,0.18,default,-1.0,9.42,10.17,9.6,False,O,3.89,measured,9.42,3.836743904540568,0.5297,6.3628,6.3628,5.6342,6.05,6.05,5.3573,
TAC_A01,40,Theobroma glaucum,Malvaceae,798980.1649,9726934.74,7.8,2.82,1.41,20140814,False,O,P05,8.85,8.85,feldpausch_regional,0.18,default,-1.0,7.62,8.7,7.8,False,O,2.82,measured,7.62,2.7715189096040658,0.5297,3.0994,3.0994,2.7445,2.9116,2.9116,2.5782,
TAC_A01,41,Theobroma glaucum,Malvaceae,798982.7291,9726937.366,9.5,4.59,1.54,20140814,False,O,P05,10.23,10.23,feldpausch_regional,0.18,default,-1.0,9.32,10.09,9.5,False,O,4.59,measured,9.32,4.526429388598874,0.5297,7.3267,7.3267,6.4878,6.9627,6.9627,6.1655,
TAC_A01,42,Theobroma glaucum,Malvaceae,798984.9163,9726939.605,8.9,5.86,1.6,20140814,False,O,P05,9.76,9.76,feldpausch_regional,0.18,default,-1.0,8.72,9.61,8.9,False,O,5.86,measured,8.72,5.772792760216106,0.5297,8.1873,8.1873,7.2498,7.7529,7.7529,6.8652,
TAC_A01,43,Theobroma glaucum,Malvaceae,798986.5,9726941.227,12.7,8.22,3.21,20140814,False,O,P05,12.6,12.6,feldpausch_regional,0.18,default,-1.0,12.52,12.48,12.7,False,O,8.22,measured,12.52,8.137705652371963,0.5297,22.8034,22.8034,20.1925,21.9601,21.9601,19.4457,
TAC_A01,44,Theobroma glaucum,Malvaceae,798989.5921,9726944.393,12.2,4.73,1.6,20140814,False,O,P05,12.25,12.25,feldpausch_regional,0.18,default,-1.0,12.02,12.12,12.2,False,O,4.73,measured,12.02,4.6804457755359,0.5297,12.2942,12.2942,10.8865,11.8205,11.8205,10.467,
TAC_A01,45,Theobroma glaucum,Malvaceae,798991.9301,9726946.787,10.4,3.74,1.57,20140814,False,O,P05,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,O,3.74,measured,10.22,3.693145740909975,0.5297,7.1587,7.1587,6.339,6.8342,6.8342,6.0517,
TAC_A01,46,Theobroma glaucum,Malvaceae,798993.9664,9726948.872,11.0,7.29,2.61,20140814,False,O,P05,11.38,11.38,feldpausch_regional,0.18,default,-1.0,10.82,11.24,11.0,False,O,7.29,measured,10.82,7.2042086299439765,0.5297,15.3208,15.3208,13.5666,14.6648,14.6648,12.9857,
TAC_A01,47,Euterpe oleracea,Arecaceae,798995.2376,9726947.959,12.3,19.66,16.64,20140814,False,P,P05,12.32,12.32,feldpausch_regional,0.18,default,-1.0,12.12,12.19,12.3,False,P,19.66,measured,12.120000000000001,19.455919688434175,0.3877,50.1756,18.7052,18.7052,48.2583,17.9625,17.9625,
TAC_A01,48,Euterpe oleracea,Arecaceae,798995.3129,9726948.036,14.4,14.87,15.39,20140814,False,P,P05,13.76,13.76,feldpausch_regional,0.18,default,-1.0,14.22,13.64,14.4,False,P,14.87,measured,14.22,14.740994577062413,0.3877,51.9708,28.8472,28.8472,50.2809,27.867,27.867,
TAC_A01,49,Euterpe oleracea,Arecaceae,798995.6142,9726948.343,10.7,16.71,12.1,20140814,False,P,P05,11.15,11.15,feldpausch_regional,0.18,default,-1.0,10.52,11.02,10.7,False,P,16.71,measured,10.52,16.507185446632807,0.3877,32.6169,12.7536,12.7536,31.1806,12.1726,12.1726,
TAC_A01,50,Euterpe oleracea,Arecaceae,798995.6142,9726948.343,11.8,15.42,11.9,20140814,False,P,P05,11.96,11.96,feldpausch_regional,0.18,default,-1.0,11.62,11.83,11.8,False,P,15.42,measured,11.620000000000001,15.252268545805153,0.3877,36.5044,16.689,16.689,35.0491,15.9986,15.9986,
TAC_A01,51,Theobroma glaucum,Malvaceae,798996.3043,9726951.265,8.4,5.76,1.57,20140814,False,O,P05,9.35,9.35,feldpausch_regional,0.18,default,-1.0,8.22,9.2,8.4,False,O,5.76,measured,8.22,5.668669963174587,0.5297,7.1916,7.1916,6.3682,6.7872,6.7872,6.01,
TAC_A01,52,Theobroma glaucum,Malvaceae,798998.5668,9726953.582,11.7,5.06,1.7,20140814,False,O,P05,11.89,11.89,feldpausch_regional,0.18,default,-1.0,11.52,11.76,11.7,False,O,5.06,measured,11.52,5.004430490830936,0.5297,12.1007,12.1007,10.7152,11.6141,11.6141,10.2843,
TAC_A01,55,Hevea brasiliensis,Euphorbiaceae,798995.8851,9726955.627,21.3,19.96,7.18,20140814,False,O,P05,17.88,17.88,feldpausch_regional,0.18,default,-1.0,21.12,17.79,21.3,False,O,19.96,measured,21.12,19.850703896916908,0.4666,148.7354,148.7354,116.3728,145.5099,145.5099,113.8491,
TAC_A01,56,Hevea brasiliensis,Euphorbiaceae,798992.8607,9726952.495,21.9,20.01,5.7,20140814,False,O,P05,18.21,18.21,feldpausch_regional,0.18,default,-1.0,21.72,18.11,21.9,False,O,20.01,measured,21.72,19.904050212095285,0.4666,157.4073,157.4073,123.1578,154.0912,154.0912,120.5633,
TAC_A01,57,Theobroma glaucum,Malvaceae,798991.6509,9726951.241,61.0,4.05,1.84,20140814,False,O,P05,32.17,32.17,feldpausch_regional,0.18,default,-1.0,60.82,32.13,61.0,False,O,4.05,measured,60.82,4.044607359854841,0.5297,244.5123,244.5123,216.5158,242.7899,242.7899,214.9907,
TAC_A01,58,Hevea brasiliensis,Euphorbiaceae,798989.8363,9726949.362,13.2,11.36,4.48,20140814,False,O,P05,12.95,12.95,feldpausch_regional,0.18,default,-1.0,13.02,12.82,13.2,False,O,11.36,measured,13.02,11.251146351793569,0.4666,33.7187,33.7187,26.382,32.5199,32.5199,25.4441,
TAC_A01,59,Theobroma glaucum,Malvaceae,798984.5436,9726943.879,6.6,4.38,1.77,20140814,False,O,P05,7.81,7.81,feldpausch_regional,0.18,default,-1.0,6.42,7.65,6.6,False,O,4.38,measured,6.42,4.289762768967845,0.5297,3.4379,3.4379,3.0442,3.1917,3.1917,2.8263,
TAC_A01,60,Hevea brasiliensis,Euphorbiaceae,798983.7875,9726943.096,22.6,16.23,6.86,20140814,False,O,P05,18.58,18.58,feldpausch_regional,0.18,default,-1.0,22.42,18.48,22.6,False,O,16.23,measured,22.42,16.14728764252204,0.4666,136.443,136.443,106.755,133.6616,133.6616,104.5788,
TAC_A01,61,Hevea brasiliensis,Euphorbiaceae,798980.7631,9726939.964,26.0,19.09,5.93,20140814,False,O,P05,20.29,20.29,feldpausch_regional,0.18,default,-1.0,25.82,20.2,26.0,False,O,19.09,measured,25.82,19.00813866613655,0.4666,210.1625,210.1625,164.4343,206.464,206.464,161.5405,
TAC_A01,62,Theobroma glaucum,Malvaceae,798975.994,9726939.632,8.2,5.57,1.99,20140814,False,O,P05,9.19,9.19,feldpausch_regional,0.18,default,-1.0,8.02,9.04,8.2,False,O,5.57,measured,8.02,5.479324579435983,0.5297,6.6402,6.6402,5.8799,6.2576,6.2576,5.5411,
TAC_A01,63,Theobroma glaucum,Malvaceae,798980.3905,9726944.238,10.8,3.38,1.42,20140814,False,O,P05,11.23,11.23,feldpausch_regional,0.18,default,-1.0,10.62,11.09,10.8,False,O,3.38,measured,10.620000000000001,3.3393993706453973,0.5297,6.9811,6.9811,6.1818,6.6766,6.6766,5.9121,
TAC_A01,64,Theobroma glaucum,Malvaceae,798982.7404,9726946.7,8.2,4.56,1.94,20140814,False,O,P05,9.19,9.19,feldpausch_regional,0.18,default,-1.0,8.02,9.04,8.2,False,O,4.56,measured,8.02,4.485766621584933,0.5297,5.4623,5.4623,4.8369,5.1476,5.1476,4.5582,
TAC_A01,65,Theobroma glaucum,Malvaceae,798985.3176,9726949.4,12.0,6.14,2.5,20140814,False,O,P05,12.11,12.11,feldpausch_regional,0.18,default,-1.0,11.82,11.98,12.0,False,O,6.14,measured,11.82,6.0744637408461175,0.5297,15.3559,15.3559,13.5977,14.7541,14.7541,13.0648,
TAC_A01,66,Theobroma glaucum,Malvaceae,798987.4401,9726951.624,8.3,6.86,2.31,20140814,False,O,P05,9.27,9.27,feldpausch_regional,0.18,default,-1.0,8.12,9.12,8.3,False,O,6.86,measured,8.120000000000001,6.749794113039936,0.5297,8.3321,8.3321,7.3781,7.8578,7.8578,6.9581,
TAC_A01,67,Theobroma glaucum,Malvaceae,798989.4867,9726953.768,13.3,6.24,2.04,20140814,False,O,P05,13.02,13.02,feldpausch_regional,0.18,default,-1.0,13.12,12.89,13.3,False,O,6.24,measured,13.120000000000001,6.180718321013074,0.5297,19.0686,19.0686,16.8853,18.3959,18.3959,16.2896,
TAC_A01,68,Theobroma glaucum,Malvaceae,798991.9124,9726956.309,10.7,5.0,1.5,20140814,False,O,P05,11.15,11.15,feldpausch_regional,0.18,default,-1.0,10.52,11.02,10.7,False,O,5.0,measured,10.52,4.9393134191001815,0.5297,10.0464,10.0464,8.8961,9.604,9.604,8.5044,
TAC_A01,71,Hevea brasiliensis,Euphorbiaceae,798988.3868,9726957.424,35.0,17.23,8.4,20140814,False,O,P05,24.21,24.21,feldpausch_regional,0.18,default,-1.0,34.82,24.14,35.0,False,O,17.23,measured,34.82,17.179530602489432,0.4666,339.7003,339.7003,265.7866,335.337,335.337,262.3727,
TAC_A01,72,Hevea brasiliensis,Euphorbiaceae,798979.2676,9726947.762,28.4,18.27,5.31,20140814,False,O,P05,21.41,21.41,feldpausch_regional,0.18,default,-1.0,28.22,21.33,28.4,False,O,18.27,measured,28.22,18.1998812804138,0.4666,239.2186,239.2186,187.1682,235.3829,235.3829,184.1671,
TAC_A01,73,Hevea brasiliensis,Euphorbiaceae,798972.8841,9726940.998,16.0,16.4,9.55,20140814,False,O,P05,14.79,14.79,feldpausch_regional,0.18,default,-1.0,15.82,14.68,16.0,False,O,16.4,measured,15.82,16.274016386781412,0.4666,70.241,70.241,54.9576,68.1916,68.1916,53.3541,
TAC_A01,74,Theobroma glaucum,Malvaceae,798969.4652,9726942.015,6.0,3.35,1.27,20140814,False,O,P05,7.27,7.27,feldpausch_regional,0.18,default,-1.0,5.82,7.11,6.0,False,O,3.35,measured,5.82,3.2735363394283468,0.5297,2.1971,2.1971,1.9456,2.0242,2.0242,1.7924,
TAC_A01,75,Theobroma glaucum,Malvaceae,798970.9127,9726943.565,6.7,3.88,1.6,20140814,False,O,P05,7.9,7.9,feldpausch_regional,0.18,default,-1.0,6.52,7.74,6.7,False,O,3.88,measured,6.5200000000000005,3.8013495790936673,0.5297,3.1453,3.1453,2.7851,2.9234,2.9234,2.5887,
TAC_A01,76,Theobroma glaucum,Malvaceae,798973.1983,9726946.014,8.2,5.42,1.74,20140814,False,O,P05,9.19,9.19,feldpausch_regional,0.18,default,-1.0,8.02,9.04,8.2,False,O,5.42,measured,8.02,5.331766466883846,0.5297,6.4656,6.4656,5.7253,6.0931,6.0931,5.3954,
TAC_A01,77,Theobroma glaucum,Malvaceae,798975.941,9726948.952,10.0,3.41,1.63,20140814,False,O,P05,10.62,10.62,feldpausch_regional,0.18,default,-1.0,9.82,10.48,10.0,False,O,3.41,measured,9.82,3.3653780414083325,0.5297,6.0594,6.0594,5.3656,5.7736,5.7736,5.1125,
TAC_A01,78,Theobroma glaucum,Malvaceae,798978.3027,9726951.482,7.2,2.63,1.41,20140814,False,O,P05,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,O,2.63,measured,7.0200000000000005,2.580678769972838,0.5297,2.4766,2.4766,2.193,2.314,2.314,2.049,
TAC_A01,79,Theobroma glaucum,Malvaceae,798980.5883,9726953.93,10.2,5.8,2.03,20140814,False,O,P05,10.78,10.78,feldpausch_regional,0.18,default,-1.0,10.02,10.64,10.2,False,O,5.8,measured,10.02,5.725753027815703,0.5297,10.5768,10.5768,9.3658,10.0879,10.0879,8.9328,
TAC_A01,80,Theobroma glaucum,Malvaceae,798982.9501,9726956.461,10.0,6.76,2.1,20140814,False,O,P05,10.62,10.62,feldpausch_regional,0.18,default,-1.0,9.82,10.48,10.0,False,O,6.76,measured,9.82,6.671541219917985,0.5297,11.8165,11.8165,10.4635,11.2592,11.2592,9.97,
TAC_A01,81,Theobroma glaucum,Malvaceae,798985.2357,9726958.909,10.3,4.48,2.11,20140814,False,O,P05,10.85,10.85,feldpausch_regional,0.18,default,-1.0,10.12,10.71,10.3,False,O,4.48,measured,10.120000000000001,4.423268892324568,0.5297,8.3785,8.3785,7.4192,7.995,7.995,7.0796,
TAC_A01,82,Theobroma glaucum,Malvaceae,798987.4451,9726961.276,10.1,4.79,1.79,20140814,False,O,P05,10.7,10.7,feldpausch_regional,0.18,default,-1.0,9.92,10.56,10.1,False,O,4.79,measured,9.92,4.728007904085453,0.5297,8.608,8.608,7.6224,8.2061,8.2061,7.2665,
TAC_A01,83,Theobroma glaucum,Malvaceae,798989.6544,9726963.643,9.9,5.08,1.99,20140814,False,O,P05,10.55,10.55,feldpausch_regional,0.18,default,-1.0,9.72,10.41,9.9,False,O,5.08,measured,9.72,5.012780439922426,0.5297,8.7673,8.7673,7.7634,8.3495,8.3495,7.3935,
TAC_A01,85,Hevea brasiliensis,Euphorbiaceae,798991.5042,9726967.268,21.3,15.15,4.86,20140814,False,O,P05,17.88,17.88,feldpausch_regional,0.18,default,-1.0,21.12,17.79,21.3,False,O,15.15,measured,21.12,15.067042286487531,0.4666,113.6424,113.6424,88.9155,111.1779,111.1779,86.9873,
TAC_A01,86,Hevea brasiliensis,Euphorbiaceae,798988.4542,9726963.989,17.6,14.97,5.02,20140814,False,O,P05,15.77,15.77,feldpausch_regional,0.18,default,-1.0,17.42,15.66,17.6,False,O,14.97,measured,17.42,14.867119939854451,0.4666,77.3959,77.3959,60.5557,75.3494,75.3494,58.9545,
TAC_A01,87,Hevea brasiliensis,Euphorbiaceae,798985.4043,9726960.71,19.1,14.73,12.13,20140814,False,O,P05,16.65,16.65,feldpausch_regional,0.18,default,-1.0,18.92,16.55,19.1,False,O,14.73,measured,18.92,14.638095194640876,0.4666,89.3725,89.3725,69.9263,87.2014,87.2014,68.2277,
TAC_A01,88,Hevea brasiliensis,Euphorbiaceae,798982.3543,9726957.431,10.4,11.46,8.6,20140814,False,O,P05,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,O,11.46,measured,10.22,11.316430532307036,0.4666,21.3537,21.3537,16.7075,20.3859,20.3859,15.9502,
TAC_A01,89,Banara guianensis,Salicaceae,798978.9993,9726953.823,17.1,12.07,3.36,20140814,False,O,P05,15.47,15.47,feldpausch_regional,0.18,default,-1.0,16.92,15.36,17.1,False,O,12.07,measured,16.92,11.984197326756291,0.61,59.2946,59.2946,60.259,57.6794,57.6794,58.6174,
TAC_A01,90,Hevea brasiliensis,Euphorbiaceae,798976.2543,9726950.872,15.1,14.74,6.0,20140814,False,O,P05,14.21,14.21,feldpausch_regional,0.18,default,-1.0,14.92,14.1,15.1,False,O,14.74,measured,14.92,14.61891963826386,0.4666,56.5298,56.5298,44.2297,54.7791,54.7791,42.86,
